gene,xcorr,resolvability
CDC37L1,0.43415432210479465,0.5658456778952053
CDC37L1-DT,0.6001189047736781,0.39988109522632187
CDC40,0.3840089961886406,0.6159910038113594
CDC42,0.31410074247313396,0.6858992575268661
CDC42-IT1,0.5266189426183701,0.47338105738162994
CDC42BPA,0.41446545214525293,0.5855345478547471
CDC42BPB,0.36578658355366706,0.6342134164463329
CDC42BPG,0.39239305603717056,0.6076069439628294
CDC42EP3,0.3110605523439257,0.6889394476560743
CDC42EP4,0.5218372579131808,0.4781627420868192
CDC42SE1,0.3488447446642177,0.6511552553357822
CDC42SE2,0.3486025759152004,0.6513974240847996
CDC5L,0.32269207960260765,0.6773079203973924
CDC73,0.3060420537367463,0.6939579462632537
CDCA2,0.4415470688005111,0.5584529311994889
CDCA4,0.3340609746852091,0.6659390253147909
CDCA7L,0.4899651961667197,0.5100348038332803
CDCP1,0.38880043423601557,0.6111995657639844
CDH1,0.4043054524809122,0.5956945475190878
CDH3,0.40706523401396616,0.5929347659860338
CDH4,0.6095672750047275,0.3904327249952725
CDH6,0.490265952556261,0.5097340474437391
CDHR1,0.5380494988390377,0.46195050116096226
CDHR2,0.46219083280967815,0.5378091671903218
CDIP1,0.4384295043668577,0.5615704956331423
CDIPT,0.26006354817322325,0.7399364518267768
CDK10,0.4028578523014273,0.5971421476985728
CDK11A,0.5354656188615731,0.46453438113842693
CDK11B,0.29741767501192434,0.7025823249880756
CDK12,0.37424098966377123,0.6257590103362287
CDK13,0.3347740468702146,0.6652259531297854
CDK15,0.5419595715190683,0.45804042848093174
CDK16,0.336441789620689,0.663558210379311
CDK17,0.3165620639753927,0.6834379360246072
CDK18,0.4584385374827044,0.5415614625172955
CDK19,0.39657068412218777,0.6034293158778122
CDK2,0.3796476147004536,0.6203523852995464
CDK20,0.5556274099009377,0.44437259009906227
CDK2AP1,0.3185279042060886,0.6814720957939113
CDK2AP2,0.3439125626214913,0.6560874373785087
CDK4,0.42154954746365547,0.5784504525363445
CDK5,0.3404216113101159,0.659578388689884
CDK5RAP1,0.3729846976431353,0.6270153023568648
CDK5RAP2,0.39431705485497204,0.605682945145028
CDK5RAP3,0.6284773796796799,0.37152262032032013
CDK6,0.43942998190011295,0.560570018099887
CDK7,0.31290878262370825,0.6870912173762918
CDK8,0.2856302728344287,0.7143697271655713
CDK9,0.27177856204798445,0.7282214379520155
CDKAL1,0.4539285557610648,0.5460714442389352
CDKL1,0.35543483974678175,0.6445651602532183
CDKL3,0.5123596244624683,0.4876403755375317
CDKN1A,0.4747801407107285,0.5252198592892715
CDKN1B,0.4236014691580619,0.5763985308419382
CDKN1C,0.5865055386509214,0.41349446134907863
CDKN2A,0.6945000812411308,0.30549991875886917
CDKN2AIP,0.40404963466737953,0.5959503653326205
CDKN2AIPNL,0.39403677731752396,0.605963222682476
CDKN2B-AS1,0.6580576854092735,0.34194231459072655
CDKN2C,0.6268378677112716,0.3731621322887284
CDKN2D,0.3795426008956773,0.6204573991043227
CDKN3,0.43546973168849945,0.5645302683115005
CDNF,0.5771319344639778,0.4228680655360222
CDPF1,0.43704203941992353,0.5629579605800765
CDR2,0.38859555484460934,0.6114044451553906
CDRT4,0.6530420737607139,0.3469579262392861
CDS2,0.29891590364942594,0.701084096350574
CDT1,0.4921489286103419,0.5078510713896581
CDV3,0.3095163222668426,0.6904836777331573
CDYL,0.26626636932737063,0.7337336306726294
CDYL2,0.42448413079338415,0.5755158692066158
CEACAM1,0.6770804386053767,0.3229195613946233
CEACAM19,0.3716735273732671,0.6283264726267329
CEACAM6,0.5639820607112986,0.43601793928870136
CEBPB,0.3491324753101383,0.6508675246898616
CEBPD,0.5217577032744884,0.47824229672551155
CEBPG,0.33495363912412096,0.665046360875879
CEBPZ,0.42801143202398506,0.5719885679760149
CEBPZOS,0.3819351422467402,0.6180648577532598
CELF1,0.2995351717940399,0.7004648282059601
CELF2,0.6009289334927287,0.3990710665072713
CELSR1,0.33078559468101176,0.6692144053189882
CELSR2,0.4384480390165533,0.5615519609834467
CEMIP,0.5231742395886353,0.4768257604113647
CEMIP2,0.3865737108779805,0.6134262891220195
CENATAC,0.456480615905353,0.5435193840946471
CENATAC-DT,0.4866566958704165,0.5133433041295835
CENPB,0.33557310035186155,0.6644268996481384
CENPC,0.44919064587780405,0.5508093541221959
CENPE,0.43905156584722654,0.5609484341527735
CENPF,0.5198575710611684,0.48014242893883163
CENPH,0.5594768768974713,0.4405231231025287
CENPJ,0.5128960045320647,0.48710399546793526
CENPL,0.4656745913837637,0.5343254086162363
CENPN,0.43459682326231686,0.5654031767376831
CENPP,0.48560821105326923,0.5143917889467308
CENPQ,0.42842884521399227,0.5715711547860077
CENPS,0.4052947876043618,0.5947052123956382
CENPT,0.3682209237345627,0.6317790762654373
CENPU,0.4967897874968393,0.5032102125031608
CENPV,0.5728984491101333,0.4271015508898667
CENPW,0.5025986374488899,0.4974013625511101
CENPX,0.38756475624229225,0.6124352437577077
CEP104,0.3034296905887978,0.6965703094112021
CEP120,0.4332802410104445,0.5667197589895555
CEP126,0.5273552904171603,0.47264470958283966
CEP128,0.40486830732386025,0.5951316926761397
CEP131,0.39855697591389927,0.6014430240861007
CEP135,0.4893036905143942,0.5106963094856058
CEP152,0.494237341518913,0.505762658481087
CEP162,0.5025268409933362,0.4974731590066638
CEP164,0.3338830436446837,0.6661169563553163
CEP170,0.373451170910682,0.626548829089318
CEP170B,0.29287964987036375,0.7071203501296363
CEP19,0.545127525393452,0.454872474606548
CEP192,0.475843292261873,0.5241567077381271
CEP20,0.3729878890195063,0.6270121109804937
CEP250,0.4071139938064984,0.5928860061935016
CEP250-AS1,0.5155304787414414,0.4844695212585586
CEP290,0.48058535744036945,0.5194146425596305
CEP295,0.5336295004401889,0.46637049955981114
CEP350,0.3981201244252069,0.6018798755747932
CEP41,0.37194637209177017,0.6280536279082298
CEP43,0.47779260841863497,0.522207391581365
CEP44,0.4299378480230059,0.5700621519769942
CEP57,0.38071153818496634,0.6192884618150336
CEP57L1,0.4231968836060592,0.5768031163939408
CEP63,0.4107163814561708,0.5892836185438293
CEP68,0.42318305373191833,0.5768169462680817
CEP70,0.569136561027595,0.430863438972405
CEP72,0.4582826739975384,0.5417173260024616
CEP76,0.4709307923913002,0.5290692076086998
CEP78,0.4664724437253816,0.5335275562746185
CEP83,0.4365886662687574,0.5634113337312425
CEP85,0.44944313168525696,0.550556868314743
CEP85L,0.48772138357162476,0.5122786164283752
CEP89,0.3522686819945063,0.6477313180054938
CEP95,0.42175737555537907,0.5782426244446209
CEP97,0.44970069133809637,0.5502993086619037
CEPT1,0.37440345250070095,0.625596547499299
CERK,0.39393909222313334,0.6060609077768666
CERS2,0.4154607430100441,0.5845392569899559
CERS3,0.3894889841654471,0.6105110158345529
CERS4,0.4295221396854946,0.5704778603145054
CERS5,0.29775089198457344,0.7022491080154265
CERS6,0.4883830339780876,0.5116169660219124
CERT1,0.35122049786150455,0.6487795021384954
CES1,0.7386809161731175,0.2613190838268825
CES2,0.4046769637082304,0.5953230362917696
CES4A,0.48803949089986937,0.5119605091001307
CETN2,0.28614327484475716,0.7138567251552428
CETN3,0.3940804305353335,0.6059195694646665
CFAP126,0.5165858609335763,0.4834141390664237
CFAP157,0.4236738471580403,0.5763261528419596
CFAP20,0.28445609831916435,0.7155439016808356
CFAP251,0.3979698196053505,0.6020301803946495
CFAP298,0.44585880104984554,0.5541411989501545
CFAP36,0.3694479940459132,0.6305520059540868
CFAP410,0.5499818729502814,0.45001812704971855
CFAP44,0.6417058386972972,0.35829416130270275
CFAP45,0.5574535216603961,0.4425464783396039
CFAP52,0.7063069865107536,0.29369301348924637
CFAP97,0.3973002252834184,0.6026997747165816
CFD,0.5882214845291206,0.4117785154708794
CFDP1,0.32057139949340907,0.6794286005065909
CFL1,0.4815808474086225,0.5184191525913775
CFL2,0.4742901346513203,0.5257098653486797
CFLAR,0.3826729580760002,0.6173270419239998
CGAS,0.4682115928402969,0.5317884071597031
CGGBP1,0.40206645083214554,0.5979335491678545
CGRRF1,0.39235873121236053,0.6076412687876395
CHAC2,0.4132621783230986,0.5867378216769015
CHAF1A,0.4553843912269388,0.5446156087730611
CHAF1B,0.47783451474138666,0.5221654852586133
CHAMP1,0.4301004745066166,0.5698995254933834
CHASERR,0.45590111187526156,0.5440988881247384
CHCHD1,0.3586847549304366,0.6413152450695634
CHCHD10,0.5242944370423045,0.4757055629576955
CHCHD2,0.43699514493346214,0.5630048550665379
CHCHD3,0.35656689134027275,0.6434331086597272
CHCHD4,0.4434886191572462,0.5565113808427538
CHCHD5,0.34247662579374655,0.6575233742062534
CHCHD6,0.4896805552499635,0.5103194447500365
CHCHD7,0.3842564118759973,0.6157435881240028
CHD1,0.35127202873783453,0.6487279712621654
CHD1L,0.579550428049905,0.420449571950095
CHD2,0.3465758017097999,0.6534241982902
CHD3,0.3977361417242459,0.6022638582757541
CHD4,0.39564453597579685,0.6043554640242031
CHD6,0.4536822608539036,0.5463177391460964
CHD7,0.4139081452574049,0.5860918547425951
CHD8,0.36510857354317394,0.6348914264568261
CHD9,0.3343320664550577,0.6656679335449422
CHDH,0.822650209069252,0.17734979093074799
CHEK1,0.42977853465293137,0.5702214653470686
CHEK2,0.4717056067394359,0.5282943932605642
CHERP,0.4136359220636742,0.5863640779363257
CHFR,0.41945670704756466,0.5805432929524353
CHI3L2,0.6704999133944511,0.32950008660554886
CHIC1,0.4206483481185777,0.5793516518814223
CHIC2,0.31999719315873726,0.6800028068412627
CHID1,0.3197909408648099,0.6802090591351901
CHKA,0.45768894095505985,0.5423110590449401
CHKB,0.5955481502626624,0.4044518497373376
CHKB-DT,0.47754271301840034,0.5224572869815997
CHM,0.37133572144167765,0.6286642785583223
CHML,0.43907799891063143,0.5609220010893685
CHMP1A,0.2521284785720387,0.7478715214279613
CHMP1B,0.3547932862171105,0.6452067137828895
CHMP2A,0.34448072420699255,0.6555192757930075
CHMP2B,0.30122556164860725,0.6987744383513927
CHMP3,0.2986024985854913,0.7013975014145086
CHMP4A,0.5505420129214015,0.4494579870785985
CHMP4B,0.34131545121116297,0.6586845487888371
CHMP4C,0.41014166282755987,0.5898583371724402
CHMP5,0.35625945031642914,0.6437405496835709
CHMP6,0.37122604304126333,0.6287739569587367
CHMP7,0.3632345034607819,0.6367654965392181
CHORDC1,0.3406402539195759,0.6593597460804241
CHP1,0.29984191838385804,0.7001580816161419
CHP2,0.616815767117909,0.383184232882091
CHPF,0.31842277332076,0.6815772266792399
CHPF2,0.26576045709329527,0.7342395429067048
CHPT1,0.6307932042649814,0.3692067957350186
CHRAC1,0.3125781226637108,0.6874218773362892
CHRNA1,0.6884211269872529,0.3115788730127471
CHRNA10,0.6408153367894036,0.3591846632105964
CHRNA6,0.6676700753825051,0.3323299246174949
CHRNB1,0.4378556156797068,0.5621443843202931
CHRNE,0.5916152016392776,0.4083847983607224
CHROMR,0.4073257047150816,0.5926742952849184
CHST1,0.5077962295285293,0.4922037704714707
CHST10,0.5704454353877476,0.4295545646122524
CHST11,0.42720894754997324,0.5727910524500268
CHST12,0.3529388912554298,0.6470611087445701
CHST13,0.4931281318089792,0.5068718681910208
CHST14,0.4526254561330591,0.5473745438669408
CHST15,0.3414811076862471,0.6585188923137528
CHST2,0.6039281051073756,0.3960718948926244
CHST3,0.4079347138426134,0.5920652861573866
CHSY1,0.2874062456456678,0.7125937543543321
CHTF8,0.4844772834330797,0.5155227165669203
CHTOP,0.371149372958046,0.628850627041954
CHUK,0.3678823362902871,0.6321176637097129
CHURC1,0.4379230812191963,0.5620769187808037
CIAO1,0.326804160539593,0.673195839460407
CIAO2A,0.3447752421987908,0.6552247578012091
CIAO2B,0.31690269455845865,0.6830973054415413
CIAPIN1,0.25247956898861695,0.747520431011383
CIB1,0.35829210387808935,0.6417078961219107
CIB2,0.46589662773268564,0.5341033722673143
CIBAR1,0.5213472821882793,0.4786527178117207
CIC,0.3719048255256244,0.6280951744743756
CIITA,0.6274583339691162,0.3725416660308838
CILK1,0.5412762883518424,0.4587237116481576
CILP,0.6397416219115257,0.3602583780884743
CINP,0.2501071239821613,0.7498928760178387
CIP2A,0.45677192376128267,0.5432280762387174
CIR1,0.30292224005929064,0.6970777599407094
CIRBP,0.4107350542076996,0.5892649457923004
CISD1,0.4234297829014914,0.5765702170985085
CISD2,0.3310375970655254,0.6689624029344746
CISD3,0.3385862902339016,0.6614137097660984
CISH,0.4577640337603433,0.5422359662396568
CIT,0.5302457122930458,0.46975428770695415
CITED2,0.43360922006624086,0.5663907799337591
CIZ1,0.30601261436407057,0.6939873856359294
CKAP2,0.3939034752547741,0.6060965247452259
CKAP2L,0.4649379945227078,0.5350620054772922
CKAP4,0.303331026142197,0.696668973857803
CKAP5,0.35332413323755774,0.6466758667624423
CKB,0.5235878282359668,0.47641217176403317
CKLF,0.6075762244207519,0.3924237755792481
CKM,0.7609346700566155,0.23906532994338447
CKMT1B,0.498446203236069,0.501553796763931
CKS1B,0.4469416407602174,0.5530583592397826
CKS2,0.40999691986611914,0.5900030801338809
CLASP1,0.33484610742224113,0.6651538925777589
CLASP2,0.3462237771600485,0.6537762228399515
CLASRP,0.3760307338088751,0.6239692661911249
CLCA2,0.41712852168296066,0.5828714783170393
CLCA4-AS1,0.4203872934116849,0.5796127065883151
CLCC1,0.3650392400366919,0.634960759963308
CLCF1,0.43630255652325495,0.563697443476745
CLCN2,0.5666026632700648,0.4333973367299352
CLCN3,0.39490610560668366,0.6050938943933164
CLCN4,0.6245733435664859,0.37542665643351414
CLCN5,0.3819416973274201,0.6180583026725799
CLCN6,0.3452595788985491,0.6547404211014509
CLCN7,0.3346888619874205,0.6653111380125796
CLDN1,0.5626652240753174,0.4373347759246826
CLDN15,0.5139510110020638,0.48604898899793625
CLDN20,0.6477282441088131,0.35227175589118687
CLDN23,0.5490666124969721,0.4509333875030279
CLDN4,0.5644116183476788,0.43558838165232117
CLDN7,0.6051219345203468,0.3948780654796532
CLDND1,0.3782312299257943,0.6217687700742057
CLDND2,0.6006858763950211,0.39931412360497887
CLEC11A,0.4465831637914692,0.5534168362085308
CLEC12A,0.5748252081019538,0.4251747918980462
CLEC12A-AS1,0.5444415131849902,0.45555848681500977
CLEC12B,0.5879210638148444,0.41207893618515556
CLEC16A,0.2970285274620567,0.7029714725379432
CLEC17A,0.6381886324712208,0.3618113675287792
CLEC2B,0.5386633894273213,0.4613366105726787
CLEC2D,0.5313540904649666,0.4686459095350334
CLEC3B,0.5560417989534991,0.44395820104650086
CLHC1,0.502082135528326,0.49791786447167397
CLIC1,0.41316058373610887,0.5868394162638911
CLIC2,0.6278739678008216,0.3721260321991784
CLIC3,0.6096243368727821,0.39037566312721794
CLIC4,0.27845026013840524,0.7215497398615948
CLINT1,0.45191833642976625,0.5480816635702337
CLIP1,0.40619381623608725,0.5938061837639128
CLIP2,0.40329330920108725,0.5967066907989127
CLIP4,0.3999631716204541,0.6000368283795459
CLK1,0.4369494832519974,0.5630505167480027
CLK2,0.3812587173389537,0.6187412826610463
CLK3,0.2740158793915595,0.7259841206084405
CLK4,0.48017298110893797,0.5198270188910621
CLMN,0.5300532483628818,0.4699467516371182
CLN3,0.6285377559917313,0.37146224400826866
CLN5,0.3466333108288901,0.6533666891711098
CLN6,0.4254736996122769,0.5745263003877231
CLN8,0.33003913547976743,0.6699608645202326
CLNK,0.5643646067806652,0.43563539321933475
CLNS1A,0.3746328835508653,0.6253671164491347
CLOCK,0.3769948812467711,0.6230051187532288
CLP1,0.31247134586530073,0.6875286541346992
CLPB,0.33959338148789747,0.6604066185121025
CLPP,0.35520627589098047,0.6447937241090196
CLPTM1,0.30056414008140564,0.6994358599185944
CLPTM1L,0.35166602179275025,0.6483339782072497
CLPX,0.34707592534167425,0.6529240746583258
CLSPN,0.4882983682411058,0.5117016317588943
CLSTN1,0.3906769635421889,0.609323036457811
CLSTN3,0.4846846903009074,0.5153153096990926
CLTA,0.39429810111011776,0.6057018988898822
CLTB,0.39711221493780613,0.6028877850621939
CLTC,0.3573942130564579,0.6426057869435421
CLUAP1,0.5087984560855797,0.4912015439144203
CLUH,0.37421837768384386,0.6257816223161561
CLYBL,0.4865120255521366,0.5134879744478634
CMA1,0.6803108070577893,0.31968919294221065
CMAS,0.3089297767728567,0.6910702232271433
CMBL,0.5782677233219147,0.4217322766780853
CMC1,0.40071167929896284,0.5992883207010371
CMC2,0.3839251630540405,0.6160748369459594
CMIP,0.2779633769366358,0.7220366230633641
CMPK1,0.3019138847344688,0.6980861152655312
CMPK2,0.6341355432357106,0.36586445676428936
CMSS1,0.3513056231396539,0.6486943768603461
CMTM1,0.43309584765561987,0.5669041523443801
CMTM3,0.31537987877215656,0.6846201212278434
CMTM4,0.4514736479946545,0.5485263520053455
CMTM6,0.35151105081396444,0.6484889491860355
CMTM7,0.5104479720549924,0.48955202794500763
CMTR1,0.3577974493216191,0.6422025506783808
CMTR2,0.3303276555878775,0.6696723444121224
CMYA5,0.7451578070010457,0.2548421929989543
CNBD2,0.657870773758207,0.342129226241793
CNBP,0.30006431894642965,0.6999356810535704
CNDP2,0.4307496310876949,0.5692503689123052
CNEP1R1,0.2949995320689465,0.7050004679310535
CNFN,0.6083358355930873,0.39166416440691265
CNGB1,0.6054440779345376,0.3945559220654624
CNIH1,0.2953456889704934,0.7046543110295066
CNIH4,0.2911987917364708,0.7088012082635292
CNKSR2,0.7114157091294017,0.28858429087059834
CNKSR3,0.4749969132244587,0.5250030867755413
CNN2,0.3664433059415647,0.6335566940584353
CNN3,0.4169337839952537,0.5830662160047463
CNNM2,0.40301678675626007,0.5969832132437399
CNNM3,0.4714358321258,0.5285641678742
CNNM4,0.36737787377621445,0.6326221262237856
CNOT1,0.5027882392917361,0.4972117607082639
CNOT10,0.3650677230076066,0.6349322769923934
CNOT11,0.3076920347022159,0.6923079652977842
CNOT2,0.3218603925779462,0.6781396074220538
CNOT3,0.3012753976508975,0.6987246023491025
CNOT4,0.325096638074943,0.6749033619250571
CNOT6,0.3739478489650147,0.6260521510349852
CNOT6L,0.3673621134034225,0.6326378865965775
CNOT7,0.3715376683643886,0.6284623316356114
CNOT8,0.3184125568451626,0.6815874431548374
CNOT9,0.31679005628185614,0.6832099437181438
CNP,0.36527839169970583,0.6347216083002942
CNPPD1,0.293378833681345,0.706621166318655
CNPY2,0.5063377397933176,0.49366226020668236
CNPY3,0.39832247979938984,0.6016775202006102
CNPY4,0.42834513554615633,0.5716548644538437
CNST,0.38168589611138615,0.6183141038886139
CNTLN,0.5803679206541607,0.41963207934583935
CNTRL,0.46076618507504463,0.5392338149249554
CNTROB,0.3203723719343543,0.6796276280656457
COA1,0.3803828893495457,0.6196171106504542
COA3,0.3652765774833305,0.6347234225166696
COA4,0.35367168698992046,0.6463283130100795
COA5,0.40050324904067175,0.5994967509593283
COA6,0.4283563465412174,0.5716436534587825
COA6-AS1,0.5484170839190483,0.4515829160809517
COA7,0.3546219675668648,0.6453780324331352
COA8,0.32609263501529184,0.6739073649847082
COASY,0.2895097208342382,0.7104902791657618
COBL,0.616981212581907,0.38301878741809303
COBLL1,0.4776397523071085,0.5223602476928915
COG1,0.33586006302253474,0.6641399369774652
COG2,0.42090792847531183,0.5790920715246881
COG3,0.29232036222570706,0.7076796377742929
COG4,0.2766851321128862,0.7233148678871137
COG5,0.3604852652975491,0.6395147347024509
COG6,0.3493716698139906,0.6506283301860094
COG7,0.36185401159205605,0.6381459884079439
COG8,0.37841998652688097,0.6215800134731191
COIL,0.3637307209095785,0.6362692790904215
COL12A1,0.43983842485717367,0.5601615751428264
COL14A1,0.6173565068415233,0.3826434931584767
COL16A1,0.42244466447404455,0.5775553355259555
COL17A1,0.5521917981760842,0.4478082018239158
COL18A1,0.4163657847259726,0.5836342152740275
COL1A2,0.41329572695706573,0.5867042730429343
COL22A1,0.633238567837647,0.366761432162353
COL27A1,0.4496521005140884,0.5503478994859117
COL3A1,0.45468831275190624,0.5453116872480938
COL4A2,0.2937462987444763,0.7062537012555237
COL4A4,0.8414848893880844,0.1585151106119156
COL4A5,0.4081978539803198,0.5918021460196802
COL4A6,0.49277673475444317,0.5072232652455568
COL5A1,0.3148313501317586,0.6851686498682414
COL5A2,0.37135895025650306,0.6286410497434969
COL6A1,0.3472510725259781,0.6527489274740219
COL6A2,0.388906522787043,0.611093477212957
COL6A3,0.4602740231369223,0.5397259768630778
COL7A1,0.3982216907066426,0.6017783092933574
COL8A1,0.5497730597853661,0.45022694021463394
COL8A2,0.44577797206979347,0.5542220279302066
COL9A2,0.6230026909283229,0.37699730907167706
COLGALT1,0.26145684559430393,0.7385431544056961
COMMD1,0.32867897355130743,0.6713210264486926
COMMD10,0.32929468660482336,0.6707053133951766
COMMD2,0.38469708604472025,0.6153029139552797
COMMD3,0.4915693077657904,0.5084306922342097
COMMD4,0.38697248697280884,0.6130275130271912
COMMD5,0.31158153153955936,0.6884184684604406
COMMD6,0.35113867319055964,0.6488613268094403
COMMD7,0.4166946983230965,0.5833053016769034
COMMD8,0.2678503289431059,0.7321496710568941
COMMD9,0.3530564539666687,0.6469435460333313
COMT,0.3497962849214673,0.6502037150785327
COMTD1,0.4662158356181213,0.5337841643818787
COP1,0.31048884402428356,0.6895111559757164
COPA,0.3425745421554893,0.6574254578445107
COPB1,0.3044158559226032,0.6955841440773969
COPB2,0.3174678971990943,0.6825321028009057
COPE,0.33024542233241455,0.6697545776675855
COPG1,0.28116218293351786,0.7188378170664822
COPG2,0.40954668128064703,0.590453318719353
COPRS,0.34388495263244423,0.6561150473675558
COPS2,0.2729993193809475,0.7270006806190525
COPS3,0.31060909759253263,0.6893909024074674
COPS4,0.32849303845848354,0.6715069615415165
COPS5,0.2970239569299987,0.7029760430700013
COPS6,0.3051810909528285,0.6948189090471715
COPS7A,0.2894737079207386,0.7105262920792614
COPS7B,0.3749492812369551,0.625050718763045
COPS8,0.300234816968441,0.699765183031559
COPS9,0.3885835749762399,0.6114164250237601
COPZ1,0.2744727089468922,0.7255272910531079
COPZ2,0.4294299576431513,0.5705700423568487
COQ10A,0.49262838278497967,0.5073716172150203
COQ10B,0.30068982592118637,0.6993101740788137
COQ2,0.37573130428791046,0.6242686957120895
COQ3,0.4073390769107001,0.5926609230892999
COQ4,0.3602417428046465,0.6397582571953535
COQ5,0.39776952458279474,0.6022304754172052
COQ6,0.41618277079292704,0.5838172292070729
COQ7,0.3608928006142378,0.6391071993857622
COQ8A,0.6971022337675095,0.30289776623249054
COQ8B,0.40780421825391905,0.592195781746081
COQ9,0.3622316409434591,0.6377683590565408
CORIN,0.41596922943634645,0.5840307705636536
CORO1A,0.4673945925065449,0.5326054074934551
CORO1B,0.34237697906792164,0.6576230209320784
CORO1C,0.31413463005862596,0.685865369941374
CORO2A,0.40249268360535745,0.5975073163946425
CORO6,0.6283474564552307,0.3716525435447693
CORO7,0.3923957816192082,0.6076042183807918
COTL1,0.4059744780617101,0.59402552193829
COX10,0.33402712483491215,0.6659728751650879
COX11,0.36885104461440016,0.6311489553855998
COX14,0.4473776263850076,0.5526223736149924
COX15,0.3492885407093646,0.6507114592906353
COX16,0.43065635460828033,0.5693436453917197
COX17,0.33434662234503776,0.6656533776549622
COX18,0.37394840323499273,0.6260515967650073
COX19,0.391071476574455,0.608928523425545
COX20,0.6145298645964691,0.3854701354035309
COX4I1,0.38510992138513495,0.614890078614865
COX5A,0.38900033490998404,0.610999665090016
COX5B,0.42863101458975245,0.5713689854102475
COX6A1,0.38364587005759987,0.6163541299424001
COX6B1,0.3788706340960094,0.6211293659039906
COX6C,0.41655719918864115,0.5834428008113588
COX7A2,0.3390671315469912,0.6609328684530088
COX7A2L,0.2550764487989779,0.7449235512010222
COX7B,0.37059657954211744,0.6294034204578826
COX7C,0.377484779804945,0.622515220195055
COX8A,0.35583035993788925,0.6441696400621107
CPA3,0.5213061555155686,0.4786938444844314
CPA4,0.5210001005658081,0.47899989943419186
CPD,0.36154815634446485,0.6384518436555351
CPEB2,0.40570804396910326,0.5942919560308968
CPEB3,0.5296203664370945,0.47037963356290546
CPEB4,0.42974318617156576,0.5702568138284343
CPLANE1,0.4300321973860264,0.5699678026139736
CPLANE2,0.3745795427156346,0.6254204572843653
CPM,0.5525060375886304,0.44749396241136963
CPNE1,0.4114216837499823,0.5885783162500178
CPNE3,0.35763781012168955,0.6423621898783105
CPNE5,0.5420611186751297,0.45793888132487026
CPNE7,0.5093917278572917,0.4906082721427083
CPNE8,0.451432751757758,0.548567248242242
CPOX,0.3372906137789999,0.6627093862210001
CPPED1,0.4337006386901651,0.5662993613098348
CPQ,0.4075746876852853,0.5924253123147147
CPSF1,0.3644759766757488,0.6355240233242512
CPSF2,0.282309764996171,0.717690235003829
CPSF3,0.30315653541038046,0.6968434645896195
CPSF4,0.391287180728146,0.608712819271854
CPSF6,0.35016224945762325,0.6498377505423767
CPSF7,0.3270123563706875,0.6729876436293125
CPT1A,0.4792212646986757,0.5207787353013242
CPT2,0.38332672975957394,0.6166732702404261
CPTP,0.29401156053479227,0.7059884394652077
CPVL,0.5761314428278378,0.4238685571721622
CR1,0.6473361764635358,0.3526638235364642
CRABP2,0.507503734103271,0.492496265896729
CRACDL,0.5922062588589532,0.40779374114104683
CRACR2A,0.4930550323000976,0.5069449676999024
CRADD,0.43708995676466394,0.562910043235336
CRAMP1,0.3629621456244162,0.6370378543755838
CRAT,0.5606146603822708,0.4393853396177292
CRBN,0.40376689923661097,0.596233100763389
CRCP,0.34056998044252396,0.659430019557476
CREB1,0.28081106634012293,0.7191889336598771
CREB3,0.4179453785930361,0.582054621406964
CREB3L1,0.6079158325280462,0.39208416747195385
CREB3L2,0.3412459672960852,0.6587540327039147
CREB3L3,0.6613465419837407,0.33865345801625935
CREB3L4,0.6108920936073575,0.3891079063926425
CREB5,0.4889326478753771,0.511067352124623
CREBBP,0.4159600966210876,0.5840399033789123
CREBL2,0.37069786552871975,0.6293021344712803
CREBRF,0.45237345354897635,0.5476265464510237
CREBZF,0.4185405932366848,0.5814594067633152
CREG1,0.4509857174541269,0.549014282545873
CRELD1,0.5138355674488204,0.4861644325511796
CRELD2,0.35875430250806467,0.6412456974919354
CREM,0.36845223046839237,0.6315477695316076
CRIP1,0.5671924214277949,0.4328075785722051
CRIPT,0.328721837539758,0.671278162460242
CRISPLD2,0.42207206679242,0.57792793320758
CRK,0.214420167280228,0.785579832719772
CRKL,0.37378155812621117,0.6262184418737888
CRLF2,0.6080408873302596,0.3919591126697404
CRLF3,0.3391164767422846,0.6608835232577154
CRLS1,0.4254001985703196,0.5745998014296805
CRMP1,0.5212799912052495,0.4787200087947505
CRNDE,0.5569327766341823,0.4430672233658177
CRNKL1,0.3342444331252149,0.6657555668747851
CROCC,0.5322784552616733,0.4677215447383267
CROT,0.4749549382499286,0.5250450617500714
CRPPA,0.4926111857805933,0.5073888142194067
CRTAP,0.29950045408414944,0.7004995459158505
CRTC1,0.42796596831509043,0.5720340316849095
CRTC2,0.3112843648663589,0.6887156351336411
CRTC3,0.3916503342666796,0.6083496657333204
CRY1,0.4088393449783325,0.5911606550216675
CRY2,0.36675661110452246,0.6332433888954776
CRYBG1,0.4498438153948103,0.5501561846051897
CRYBG2,0.3900496768099921,0.6099503231900079
CRYBG3,0.5095600464514324,0.4904399535485676
CRYL1,0.4005287441291979,0.5994712558708021
CRYZ,0.4239051730505058,0.5760948269494942
CRYZL1,0.3281667066205825,0.6718332933794176
CS,0.32781117419446154,0.6721888258055384
CSAD,0.5594501516648701,0.4405498483351299
CSAG3,0.6830923195396151,0.31690768046038487
CSDC2,0.6557752713561058,0.3442247286438942
CSDE1,0.3483976663223335,0.6516023336776665
CSE1L,0.3052245885399835,0.6947754114600164
CSF1,0.5342964455485344,0.4657035544514656
