,0
APPL1,0.30934242271136175
SCAT2,0.30931776430300145
WNT5B,0.3093070604072987
ZBTB2,0.3092762167291963
MAP3K4-AS1,0.3092684492740089
CASP8AP2,0.3092033253212074
COMMD10,0.30918143756991384
KIF27,0.3091777973600077
PAEP,0.30911986883121473
GSTM4,0.30910418973092946
LPIN2,0.30904481292296104
LNCTAM34A,0.3090353770932115
APBB1,0.30903470099271724
MAP10,0.30901851687915605
PDCD6IP,0.3090029545000807
TAF1A,0.3089396439677214
GRP,0.3089181583367176
ZKSCAN5,0.3088685393000672
SERTAD4,0.30886094304625517
LIPG,0.30877594762813726
TANC2,0.30877375216187813
DRD2,0.30876164912863013
EFCAB13,0.30875202909571775
NME4,0.30874773495489954
SPINT1-AS1,0.30873545444904565
SEC14L5,0.3087248991755384
NEIL1,0.30864567495251805
TNNC1,0.3085989412279976
C2orf72,0.3085726183688126
PTOV1-AS1,0.3085424530850557
POF1B,0.30854066480423337
GSPT2,0.30849451093260577
PACS2,0.30848567546962846
TAF8,0.30848545291497415
GLCE,0.30845764919252433
PIK3R6,0.3084495348787602
GRTP1-AS1,0.30843643091327627
PHF1,0.3083896940270839
PPEF1,0.30838566934943407
SLC7A14,0.3083072529477121
EFNA3,0.3082975447520652
DGAT2,0.30828567635571286
CCDC142,0.3082848277726323
LINC02043,0.3082604220561253
IGKV1-37,0.3082557567441621
CANX,0.30803641639332163
AIFM2,0.3080158568959322
XPC-AS1,0.3080030991643259
BRAF,0.3079004206669053
SLC27A2,0.30779292755934473
C9orf43,0.3077883203676187
BRWD3,0.3077869363111778
LINC01460,0.3077590657872249
USP21,0.30769507947598046
PKNOX2,0.30769089536977323
ADGRE2,0.30762034388191056
DAAM1,0.3075995253716669
FDFT1,0.3075654871504193
CCDC157,0.3074903843552353
SIX2,0.3074849763328609
RLN2,0.30744433613973526
MARS2,0.3073853411160896
BBX,0.3073755311723234
IL17REL,0.30734610279009766
PAPPA,0.307342878319204
SORBS3,0.3073390313125987
PATJ,0.3072963867286202
HLTF,0.30727446210684467
FAM174B,0.3072610047148268
MYO5B,0.30724953914673253
CXCL14,0.3072010838140846
PLEKHG4B,0.307193099939289
NAT14,0.307190514025992
MATN2,0.30717013947095106
NUDT16,0.30715670929989713
WASHC4,0.3071512788612474
JPH1,0.30714965358184854
SP100,0.3071231260767595
DDX59-AS1,0.3070723751337429
SHC1,0.3070262639932281
ZNF697,0.3069614901617339
SLC39A4,0.30694841879577645
PLD1,0.30692318075689873
GCNT4,0.3069086403953196
MROH6,0.30689883036858523
TENM3-AS1,0.30685540197627775
NRIR,0.30681654820890264
IGFN1,0.30679106842069503
FCER1A,0.30678082059939776
SURF4,0.3067383901431959
VWA5B2,0.30673264872798545
EYS,0.3067290513472739
GPATCH2L,0.30668079528688313
ARHGAP5-AS1,0.3066522814890243
PARP1,0.3065969758660342
PRDM6,0.3065591905785561
UCN2,0.30655228266490964
ZNF287,0.3065520040096411
IZUMO4,0.3065436293509054
ARHGAP39,0.30654066943898556
NUBPL,0.3064458714082612
ADAM11,0.3064327498053008
LINC00343,0.30642232006003445
IFT140,0.30636638437986674
MFSD13A,0.3062926974128773
HECA,0.3062478330328496
YPEL5,0.3062084284888512
FAM161B,0.3061646032257529
ZNF776,0.306154178751142
RPS6KC1,0.30600898797221066
R3HDM1,0.3059097037864292
PCP2,0.3059086830432338
ATAD2,0.30590376209535647
ZNF684,0.305896472839816
TERF2IP,0.30577791842377705
MARVELD2,0.30577732741254876
SPATA7,0.30577453386690323
PCOLCE2,0.3056586507268983
ZNF366,0.30562646076885996
RENBP,0.3056145878372321
PLOD1,0.3056098795535209
C1QTNF1,0.3056091427218344
TM9SF3,0.3056066337245352
SPRTN,0.305568115658436
SLC39A5,0.3054896560567535
KANK2,0.3054828204311289
OR2B6,0.30547956072096544
IDH1,0.30547091783828983
CLEC12A,0.30540474385683775
WASHC5,0.30540262710315796
ADRA2B,0.30537081485032547
CDR2L,0.3052630560716836
PPP1R1C,0.30524475101988346
TNFRSF14-AS1,0.30523913051374857
ZNF692,0.3052390218058661
NBR2,0.30522220903088376
SBSPON,0.3052109387184445
TOGARAM1,0.30519821974271577
MAP3K2,0.30518981084995483
STRADA,0.3051726064723649
CFAP54,0.3051307136053965
LCA5,0.3051095285398057
SIN3A,0.30509058151829405
CEP83,0.3050901877407194
KITLG,0.3050757824574659
GPAT2,0.30505709419069227
TMEM67,0.30501233305764275
SLC5A5,0.30500575133011654
LINC01089,0.3049554635972765
UPF2,0.3048414714481934
ACER2,0.3047802736699663
ARMCX6,0.3047756307334572
XPC,0.3047652300043763
JHY,0.3047316462164168
CHKB-DT,0.3046321155279354
ZNF286A,0.30458103156545974
PGBD1,0.3045281070977907
MYD88,0.3044992848064728
CCL11,0.3044808443361458
CLTC,0.3044490143311136
GREM1,0.3044424795137824
FMNL3,0.30434797676348185
LIPT2,0.304297818840712
RAD51,0.30427492091567904
ARFGEF1,0.3042645312515173
HOXC6,0.30425298291430725
LCE5A,0.3042447831756963
HAPLN2,0.3042299912976007
NT5DC3,0.30422968401448913
TMEM30B,0.30417507250264836
BEND4,0.3041564045612239
TXNRD1,0.30413603140641693
GLB1L2,0.3041316375891446
VASN,0.3040325264779796
HTRA4,0.3040019963416761
MYH10,0.3039136438136257
PYCR2,0.30387202635038174
ZNF350-AS1,0.30386854339165587
SPATA17,0.3037364506443587
RNF208,0.3037304175375222
RNF150,0.30370686011240666
TACC1,0.30364910831047826
ORC4,0.30357273666287055
OVOL2,0.3035714787392652
LRRC37B,0.3035673570957168
ZNF474,0.3035625604027027
NR2C2,0.30348984429896186
TKFC,0.3034631410853169
IGLC7,0.3034611220559913
UBE2D4,0.30342159511245587
PSAPL1,0.30340580194302025
YIPF4,0.3034043848257064
MT1G,0.30336434609798957
ITM2C,0.30336372969527325
VCPIP1,0.30333953100617356
HLA-DQB1-AS1,0.30331537514441664
ZMYND11,0.30329595552256083
GULP1,0.3032339571344975
PLLP,0.30322898415712135
FGF12-AS3,0.3032053980009489
TOR1AIP1,0.3031636504384589
ZFP37,0.3031179761107964
UNC93A,0.3030496168363668
RAB36,0.3030116812320894
NUDT10,0.3029593183460113
FBXW8,0.30294513399910233
FMN1,0.3029208736437009
ERICH6-AS1,0.3028983114160702
C1GALT1C1L,0.3028630134178334
TMPRSS11A,0.30284881646801615
CEP170B,0.3028151566609976
IGFL2,0.3028114401417471
MECP2,0.30270491811962646
HOXB5,0.3026845373497903
TANK,0.30265677575940186
GLIDR,0.30263268803906185
DOC2B,0.3026103584862869
FANCB,0.3025771132252181
DOK5,0.3025254394866767
USP54,0.30245930933372817
TDRD12,0.30243998960883445
CYP2C18,0.30242972205854857
RASL10B,0.3024185242325481
KYAT1,0.30240638444658124
DAG1,0.3023940162229782
TRIB2,0.30238337431629664
PNOC,0.30236549230519644
USP43,0.30227847615099884
DLX3,0.3022427021387374
LINC02128,0.30223010432238184
ZNF527,0.30218244410568473
LIG3,0.3021750761789882
LINC00858,0.30214645062740986
SPIN1,0.30213786888457955
LYST,0.30208624758126035
ADGRB2,0.3020796311843147
ACAD10,0.3020280113795199
NFIL3,0.30200709613137033
ENPP1,0.30198856535754814
MYOSLID,0.3019884377673462
RAB5A,0.30196231695660297
ZBTB7B,0.301921930956916
APOBEC3A,0.301874571405605
ARID4A,0.3018636037031237
FBXO8,0.30185435510495684
PHF11,0.3018422563610118
FKBP14,0.3018228647407071
ENTPD8,0.3018212795153315
CDKN2C,0.3017555881043018
ZFP3,0.3017355660098234
DHTKD1,0.3016868335840175
HECW2-AS1,0.3016807615136542
OR10A2,0.30166962535342123
SPC25,0.30165751939033153
RBM6,0.3015942299272184
INPP5K,0.3015838459021743
ZNF626,0.3015768747698165
LINC01579,0.3015365552062798
FUT6,0.30150872501320625
ZNF775-AS1,0.3014493543690722
GABRA3,0.3014284926935299
AMPD3,0.3014112508312467
MED13,0.3013537805432027
KMT2E,0.30131811705325345
KCND2,0.301259286882651
LRRC8A,0.30122638672917657
MICALL2,0.30119190619546266
ZFP69,0.30112007401806484
ST7-AS1,0.3010959487480618
PLAU,0.3010572162443322
TEP1,0.30099772649594086
LACTB2-AS1,0.3009849871468169
LRRC46,0.3009719822486024
PIF1,0.3009678948899305
PTMS,0.30094315385691056
ACOXL,0.3009312301311447
RNF32,0.300929183398855
BSPRY,0.30085849185811686
BRD2,0.30080900462867605
OXER1,0.30077678723632034
ZBTB25,0.300743821754612
ZNF691,0.3007325732428866
ALKBH6,0.30070709312529514
FHIT,0.30067909911501833
ZNF446,0.30062262310411964
SNX10,0.3006191194441917
AOC3,0.3005710954309648
MAP4K3,0.30054072392046804
LINC02031,0.30053531952036877
KLHL7-DT,0.30051993737256205
FOXRED2,0.30048474480043996
PXN,0.3004500041778533
ALDH3A1,0.300446199329327
ATAD3C,0.3004151237524148
METTL21A,0.300389617566919
POC1B-AS1,0.3003262738807045
BFSP2,0.3002808683593643
MANCR,0.3002277955096997
MCFD2,0.30017534081444264
PKN2-AS1,0.3000490826149691
ZNF239,0.3000464019554151
COX6A2,0.30003729303644755
IGHMBP2,0.2999893699914802
RIPPLY3,0.29991508778168274
ING3,0.299873933866658
ZSWIM6,0.29986789478808334
PCDHGA9,0.2998560387782789
TOP2B,0.29981651147345717
CHST9,0.29980813651953164
TMEM121,0.2997355537568566
IQCM,0.2997199613804618
PM20D2,0.2996825630739771
THAP5,0.2995883715103472
RFK,0.2995803520636187
KCNQ5,0.29957737923936656
LINC01607,0.299573479863947
IPO11,0.2995701108788932
COPS7B,0.2995644020488748
IRF7,0.2995550077495424
RHPN1-AS1,0.29953204803853434
TRIM46,0.29951301684885323
UBE2L5,0.2995109638423238
TRMT9B,0.29950612917871094
ZNF689,0.29941425274125166
IGKV2-29,0.2993875215072891
B3GNT8,0.29936539590861694
ANXA1,0.29935362498798584
GDPD2,0.29930473878894165
LINC02021,0.2992759131374301
RHOBTB3,0.2992662226055244
DMRT2,0.29926353826561397
CEACAM1,0.29922805677161185
EPB41L5,0.29922673546268824
RANBP2,0.29915123007485156
MAN1C1,0.2991291021588316
CKMT2-AS1,0.29909729631293
MAEL,0.29909517514427664
MAP4K5,0.2990862544205536
DENND1A,0.2990639309307008
IL1F10,0.29897557405129327
ENPP6,0.2989662697023685
HAS3,0.2989617986137496
ZNF235,0.2989162013199027
NCR3LG1,0.29883197693409586
ARRDC4,0.2988266695065183
UBE2T,0.29876243431575084
IRF2,0.2986948233479485
LINC00668,0.29866027163870257
FGFR2,0.2986221749631219
TH,0.29858064818862057
COQ8B,0.2985670088583345
PLD2,0.2985494940352639
CTSG,0.29849638030998876
ZNF518A,0.29849341408769275
CCDC88A,0.29847460907001905
IL36G,0.2984621686225615
SERPINB9P1,0.2984491281465303
CX3CL1,0.2984480160869922
GAS6,0.29842390279975956
CAMKK2,0.2983969246219688
KIF24,0.2983630489478882
SERPINF2,0.29834884818748053
MSL1,0.29827285553411537
ERLIN2,0.29826155356184575
BOC,0.29821456050925577
CDHR3,0.2982048579634528
WASHC2A,0.29819612315977234
FBXL14,0.29816921857100476
MAPK15,0.29813944362352457
PHETA2,0.2980501703692969
FAM111A-DT,0.2980482699600812
CD1B,0.29801823302004804
B3GNT2,0.29799283387390446
AGAP2,0.29797386990942204
KIF12,0.2979420701973877
FCRL1,0.2979177081315564
AGMO,0.2978877246323392
C9orf72,0.2978670913482361
MORF4L2-AS1,0.2978121452315762
BUB1,0.29775159531032874
LINC02827,0.29774375112721524
SFMBT2,0.29772464306285207
MTMR4,0.29772358245239067
CCDC93,0.2977073232940774
LINC01415,0.2976814112144976
ARHGAP4,0.29767880063621044
CDK19,0.29755056293861115
SKI,0.297533175003545
TCEA3,0.29753002851040405
TBRG1,0.2974988901267593
DGKA,0.29737692834057156
RHOB,0.29736994719155757
ERVV-2,0.2973693769815435
BMF,0.2973589997477076
TBX4,0.2973563634644827
ZNF700,0.29733833839906676
ETV2,0.2973017198996485
LINC01681,0.2972739805881671
BDKRB2,0.29726404929077477
REEP2,0.2972415449778051
FUBP3,0.2970329296086009
SLC25A30,0.29699905523956915
KIF1A,0.2969775394719892
CTSA,0.296906445864614
CROCC,0.2969000516358977
DGKE,0.29689410845151554
TRRAP,0.2968736120062866
EIF2AK3,0.2968700309794256
LINC00963,0.29686961014374946
MFAP5,0.2968240094981505
STAG2,0.2968106993175699
MFAP4,0.2967984737413746
CTF1,0.2967308357339362
LYSMD3,0.2967046769497675
ACY3,0.29669392642326325
NCBP2-AS1,0.29668787279159076
PPP1R9B,0.29666969089970974
CNR1,0.2966525748650745
SPAG9,0.2966178208155307
PCYT1B,0.2966129998441357
PXN-AS1,0.2966060740781821
FER,0.2965799028835604
LINC00992,0.2965390430829162
SMIM19,0.29652515764087584
DUSP9,0.2965095668832685
ST3GAL1,0.29647793469779804
DCLK2,0.2964523703864684
FOXN1,0.29644122939399736
ADRA2A,0.29642454403225427
UGT1A7,0.2963808952450569
ZNF740,0.2963759754198065
PLD6,0.29636293518944923
DNAH7,0.2963138492242409
CTAGE8,0.29629582385958386
BCAN,0.29626279394264726
HOOK3,0.2962525021632022
SAMD8,0.29625168093229043
SERPINB13,0.29623207857486433
FOXM1,0.2961987392960695
BRICD5,0.29614673989308415
SLC4A11,0.29611591109983393
CHST1,0.296104972092996
LAYN,0.29609299846331644
LINC01414,0.29609074905512206
STAG1,0.29607982268822697
HLCS,0.2960703914614271
S100A14,0.2959043560804006
HOXC-AS1,0.2958968293585293
SAYSD1,0.29585734081189047
RAB29,0.295856110485004
AP3B2,0.2958292767622924
FETUB,0.2958268016850119
TRIQK,0.29582368994614955
KANTR,0.2957314006628008
BLMH,0.29572857511099143
SLC16A9,0.29563361414373124
PTEN,0.2956113771325102
AMER1,0.29554831938405174
MAML2,0.2955242404133194
FKBP1B,0.29549273032515944
TMTC1,0.29547565622465666
ENTPD2,0.2954622194903683
MAGEA4-AS1,0.29546042996561445
ABHD15,0.2954567410065575
CES3,0.29541701627416356
ATP6V1B1,0.2954017487103661
CDHR2,0.2953889985581699
WDR54,0.2953667801598174
CUL7,0.29534745365908427
UGT1A4,0.29534261300274933
TTBK2,0.29528100260779083
CALML3,0.2952496276231057
LINC02381,0.29522686658029673
ZNF284,0.29519114764317633
BTBD8,0.29517792262862586
GATM,0.29517767811503604
PDC-AS1,0.2951734994107415
GPRC5B,0.29511497096430434
TACC3,0.2950783366648047
PTPRF,0.2950282631790938
SEMA6A,0.2950217051157131
CLDN20,0.2950060640945803
TNFAIP2,0.29498682224922773
ABHD8,0.2949823472606712
ENPP4,0.2949606855730643
SLC22A15,0.29492726312517153
DEXI,0.2949128674929249
HOXC13-AS,0.2948871145712532
ZNF114-AS1,0.2948188150934802
NUDT13,0.29481568783292805
LINC02749,0.2948088319762673
BISPR,0.29477686854368784
PRRC1,0.29477157403067134
MRE11,0.2947291599446979
LINC00582,0.29471236491906283
ZNF624,0.29469248808226073
KANK1,0.2946236352137172
SCN2A,0.2946037347076005
LRRC4,0.2945893971255435
GLDC,0.29456761225532896
SLC38A9,0.29454179661215063
APAF1,0.29449410787747027
LINC02607,0.2944880547063167
RFC4,0.2944865600823254
RTN4R,0.294458399885264
TMEM260,0.2944409354269676
MAN1A2,0.2944385656712911
SH3BP4,0.2944373333852352
FANCI,0.2944227229747477
LINC01511,0.29440828044831496
P2RY12,0.29438588180753544
ANKRD61,0.29438319493767906
EFCAB11,0.2943775164308928
BAG2,0.29435580722478205
EGFL6,0.2943101153729345
LRRIQ3,0.29430604192381016
TUBA3D,0.29428009966500335
PLGLB1,0.29427068996394157
SIPA1L1,0.29426091751105043
INPP5A,0.29424648331575104
CRAMP1,0.2942076378930298
ALKAL2,0.29418550034483854
STARD9,0.29411057034572036
CENPE,0.2940983635765333
TRBV4-1,0.2940265058994184
ORC1,0.2940020175528154
TRIP11,0.29393246613451013
SKA1,0.2939194409683446
ARHGAP11A,0.2939104830231988
VMAC,0.29388742267494816
ECE1,0.2938852808122526
ROCK2,0.29386621072488883
KMT2C,0.29375552431722357
C4orf33,0.293728960440312
NXPE4,0.29371498457124834
NAMPT,0.2937148077607852
TRAV2,0.2936735957343181
KIF21B,0.29363543620592114
MGAT2,0.2936292804749552
NOP9,0.2936234263616386
FZD8,0.2935629408569457
SLC12A9,0.29348563880303646
ETV1,0.2934740862359918
HACD3,0.2934700530882368
BDNF,0.29343777572500074
RYBP,0.2934201784242459
TMEM168,0.29340336230319375
MPPED2,0.2933995704907712
CD276,0.2933863765084145
DSCAS,0.29336965589142894
ADAMTS19-AS1,0.29335905824882325
SHPRH,0.2933552091921972
LINC01485,0.29332704728354353
FAM120B,0.29331027978356505
SLC12A8,0.29330798576838407
HEBP1,0.29330060076759096
RAP1GAP,0.2932869622748614
ARHGAP17,0.2932068222370738
C4orf54,0.29315929610937835
SH3TC1,0.29314389105948785
TCF24,0.29309780873285723
HMSD,0.29308392273675155
MED12,0.29307191135692834
KLHDC1,0.293018801363216
TNNI1,0.2930143098334788
TLN2,0.2929837108132967
SNHG20,0.29291501118938607
LINC01902,0.29286522015960703
OR5M11,0.29283545900632924
TP53BP2,0.2928028694543422
USP22,0.2927908878190581
GINM1,0.29274059260112095
PLCB1,0.29273509214132687
LGSN,0.29264869983288305
PARP9,0.292616783492723
ALKBH3-AS1,0.2925851955161285
GOLGA5,0.2925771487347127
SYNGR1,0.2925569880090572
TCEA2,0.29255175589870963
HAUS8,0.2925375138560569
HCP5B,0.2925045831189997
SPATA20,0.29249446171910015
TJAP1,0.2924817365311362
PLA2G6,0.2924815973520968
SHLD2,0.29239894687000323
IQGAP1,0.2923610181833016
SKOR1,0.29229067900906136
TET2,0.2922783558969583
ZNF397,0.2922520040720046
CLDN15,0.2922405932809456
MAPT,0.2922254034756056
CEP89,0.2921741305500471
BAIAP2L2,0.29217347626754797
TSC22D2,0.29216229879157585
STX7,0.292160687156734
ZNF26,0.29215987283223477
SH3BGRL3,0.2921460725080575
FIGNL1,0.29212966168630206
LINC02449,0.2921279482235419
OR56A1,0.2921201733615229
SCYL3,0.29208847851931835
CCDC28B,0.2920854911672397
ETAA1,0.29207885969051994
PCAT6,0.29205454399302255
FAM27C,0.2920313590798984
SNX30,0.2920189785474146
CEACAM7,0.2920180004776654
RAD51-AS1,0.2920152676330085
PCDHGA12,0.2919869748362128
ANKS6,0.2919755765807299
RBM43,0.2919624856462906
GAPVD1,0.2919015563324629
AGPAT5,0.29181360028224707
LAIR2,0.2917244234232345
HOTTIP,0.2916633309121438
ZNF329,0.29163717616352225
ETV3,0.2916369257749992
CMTM6,0.2916201022842048
PABPC4-AS1,0.2916103468338695
FBXL3,0.29160025186075483
PEX12,0.2915351000485725
LRRK2,0.2915324401338009
LYPD2,0.29152090545123444
ZNF10,0.29151346722763266
AHNAK,0.2914983020542163
ZNF837,0.29148616083915224
PLPP7,0.29147950975167736
ATF7IP2,0.291396213447757
CACNB1,0.29137260453698755
GRK7,0.2913335837350537
ZNF699,0.291269578637517
ATP2C1,0.2912653499288155
DSCAM,0.29124880671186265
LINC02660,0.2912228407639255
CNIH2,0.29121752466438533
LINC02853,0.2911693901821064
C8orf88,0.2911306147415643
SIN3B,0.2910938865061254
RASSF1,0.2910893787477206
PRICKLE2,0.29108857026542934
LINC01449,0.29108322490455124
HJV,0.2910815120765151
PROSER2-AS1,0.2910399740684207
NLGN1,0.2909544686203326
DNAH2,0.29087187006756077
GOLGA4,0.2908058611177736
ZNF784,0.29080228917324696
PSG4,0.29077737952159893
LSM5,0.2907246361267077
LRRC39,0.2906651565907283
SBNO1-AS1,0.29065862742994253
TADA2A,0.29064116831827713
MKRN2OS,0.2906163434201515
MACC1,0.29060699644085053
FGFBP1,0.290588878239543
NFKBIZ,0.2905858698620904
RBM26,0.29057807865829316
FAM171A2,0.2905638214976844
RNF133,0.29055698216014386
TMCO1-AS1,0.29053290824749106
SLC36A4,0.29052225706964147
TMEM88,0.2904890137796992
FMC1,0.2904777288552737
CLTRN,0.290444344799244
REST,0.2904185064463667
MEGF8,0.29039275345087867
FANCE,0.2903417102797793
STEAP1,0.2903296853321283
PHIP,0.2902964137291902
LRIG2,0.2902957574985318
GNL3L,0.2901703630472939
TEX55,0.29015869111623666
FAM3D,0.29011767044854536
RAB39B,0.2900484143019052
BCL2L2,0.29004353152310913
ECM2,0.29000676338193887
KRTCAP2,0.28998404609914086
DNAJB13,0.2899811243337066
COL17A1,0.2899454791873961
OTOP3,0.2899325831008142
ARHGEF37,0.2899084167611802
NBAS,0.2898287468975201
C6orf89,0.28982635562226167
HOXC-AS3,0.2897852027829589
FAM107A,0.28976449180000774
TJP3,0.2897104639124665
IQCN,0.28970230682081277
NOSTRIN,0.28968267207105364
ARHGAP11B,0.28968059295954673
MCM7,0.28967711904116766
SHOC2,0.2895862336940464
SOX12,0.28951800961020113
CALCA,0.2895011497108713
SIMC1,0.28946520171146334
ZNF571,0.28939152719889394
AMMECR1L,0.28938881934882005
AKR1C2,0.28936021677114276
LINC01206,0.2892677603982772
ASB1,0.2892601556847279
MS4A14,0.2892551032132114
CUBN,0.289254600060516
RNF183,0.28925280590410196
ERVMER34-1,0.2892179426850323
LBX2-AS1,0.28921189024477034
SLFN13,0.28919746624842274
GTF2I,0.2891467831496015
LINC01569,0.28911102838025166
CFAP410,0.28909600570794497
CD8B2,0.28897226302828233
CXXC1,0.2889691717868136
DNASE1,0.2889621562838982
ZNF677,0.28891824241159425
SNAPC1,0.288902065050666
GPATCH4,0.2888749595291249
DCST2,0.2888680242320478
TBX6,0.28885090652043055
LINC01192,0.28884906392558507
SPAG6,0.2888039723243914
ATP6AP1,0.2887971828207046
RCN1,0.288789208963357
CACNG4,0.2887791359061423
NKX1-2,0.28875167776996025
C1orf216,0.2886646829074344
TUBGCP3,0.2886452881534258
FLNA,0.28864428585749274
USP39,0.288578807445446
CAVIN1,0.28855245957560066
CRPPA,0.28853146285750797
CCDC28A-AS1,0.28847951718373727
KLF11,0.2884426100327915
ADAMTS16,0.28842938030215004
ZNF260,0.28839423952056176
ANKMY1,0.2883744283070967
KCNV1,0.2883074692817691
ZNF564,0.28825088063540755
GK,0.2882077669597952
SLC35A5,0.2881904454232623
NDRG1,0.28818323824500836
RUSC2,0.2881706836037305
ARHGEF38,0.288154820314924
ZFAND5,0.2881130950985462
PPIG,0.2881058122782018
UNC119,0.2880991310316439
FLJ12825,0.28800180014471044
DDX59,0.2880006367045417
DDX55,0.28795553290188075
ADGRG6,0.287939393106181
THTPA,0.2878848497229907
LZTS2,0.28785722892136867
TFB2M,0.2878439661256674
CERK,0.2878404491221425
TSHZ1,0.2877985210484528
MCM9,0.2877699583229756
CD164L2,0.2877669939669612
TMEM127,0.28771413589187483
HIC2,0.2876659334999396
ZNF674-AS1,0.2876449114949947
DUBR,0.28763012720670567
MIS18BP1,0.2876071742835298
HSF2BP,0.28758334500929034
CHD4,0.2875560639178113
PCBD1,0.28754805766468305
CIART,0.2874777286057207
ZNF281,0.2874695349598157
AFMID,0.28746058431771054
HELZ,0.28745561275422443
MYO1E,0.2874548766476391
HOXC8,0.2874540919280714
ATL1,0.28745380881655813
RADX,0.2874059610873411
RAD51AP2,0.2873958965692077
CEACAM3,0.2873707136901357
PAQR4,0.28735078624174787
NR3C1,0.28734555515029714
SMIM1,0.2873373524290711
PCGF2,0.28731813626657354
KATNAL2,0.2873076285777781
SPRY2,0.28727739481057646
EPHA5-AS1,0.28727231373557915
LINC02166,0.28723049417157787
TTC38,0.28720709587705145
SDR16C5,0.2871996190265952
HSPA13,0.28706740532564023
LMNTD2,0.28705830454684567
ZDHHC3,0.28697237397683095
RWDD2A,0.2869652294939406
SLC25A21,0.2869490142442604
CTXND1,0.28693368684059367
DNAJC21,0.28689245905225386
C9orf40,0.28687119013432766
RTCA-AS1,0.2868687756987737
DDHD2,0.2868089134915147
TMPRSS11D,0.28680617190184954
ZNF460-AS1,0.28673662424851376
ALPK1,0.2866912257193588
HIVEP1,0.2866533147543317
MAU2,0.28664906589902983
IRAK4,0.28662453209660477
EPB41L4A,0.28660108024794734
POLR3G,0.28659204736326693
CRK,0.2865551605144634
MANSC1,0.2865362929962942
SLC52A1,0.2865183776842584
PHF21A,0.28648612615988656
PAX6,0.28648443168698706
ENPP3,0.28646245432678563
PRR33,0.28646229147926
MKI67,0.2864586699429948
RIC3,0.2864384608552946
GABPB1-AS1,0.2863416851518929
GAS2L3,0.2862817071341095
MIB1,0.2862729526904959
RNASEL,0.2862066442581107
PTBP2,0.2861586112126077
TRIOBP,0.2861444333009623
USP12,0.28611306847858087
PLPP5,0.2860943957048697
TGM5,0.28606739096919936
LINC00896,0.286015587073405
ALG10,0.286011241057721
RLF,0.2859775979024618
KIFC3,0.28592804924205084
TTC8,0.2859179350611153
PDCL2,0.285916090810717
PARP10,0.2858537545086371
GPC2,0.28582156101959266
ITFG1,0.28569005893071353
SLC9A4,0.2856654659079827
LGALS4,0.28566500824987767
ENO4,0.2856414506594807
PROM2,0.28558067346933147
LINC01504,0.2854863894616271
STAMBP,0.28546225752741317
EFCAB14,0.28544049051467557
CLK1,0.2854295495626716
FANCD2OS,0.2854275895691951
LINC01611,0.2854163704183904
RPP25,0.2854078266794077
KDM4D,0.2854011288443625
BCL2L10,0.2853942466024858
PCAT19,0.28539118510135214
ZFPM2,0.2852693232742579
ATP13A4,0.285243389500621
CAMK4,0.28523261987466825
EIF2AK3-DT,0.28523065872664477
EHMT1,0.2852056058611245
DESI2,0.28514800534329093
SCNN1A,0.2851328044615148
METRN,0.28508817997705205
LMNB1,0.2850411670045523
IL1RAPL2,0.2850156948561094
ANKAR,0.28500089301620607
TMEM105,0.2849639419772938
SERINC2,0.2849413681903255
FGF7,0.28492941031732505
CAPG,0.28492284385479205
P4HA3,0.28491970648436793
EHD3,0.2849023752967964
ATP11A-AS1,0.2848911249132632
RAB32,0.2848822978683186
CSPP1,0.28486586809469633
ZNF182,0.28485500241898426
EPHX4,0.28485058702337357
TIPARP,0.28483436516047794
ITPRID2,0.28466709144036234
TRPM5,0.28460826983567394
FBXL20,0.28456240714273245
HECTD4,0.2845439195222519
GANAB,0.28452676455546266
GTF3C4,0.2844655434003912
TUBD1,0.2844534387681744
MBTPS2,0.2844323643861641
ANPEP,0.28439937920987113
SLC5A4-AS1,0.28438578244885365
APH1B,0.2843460411482437
SLC44A4,0.2842558343193977
CBX2,0.28422484981939994
ENOSF1,0.28414765781234025
DENND6B,0.28408646225832607
ZBTB33,0.2840748481644447
TMEM233,0.2840207358187356
DCLRE1A,0.2840042012124577
CD200R1,0.28400353376933757
LAMP2,0.2839327478429174
DYM,0.28392697240697223
CLCA4,0.28389703121490717
PEAK1,0.2838433633452546
TMEM81,0.28384018889353196
FOXO6,0.2838053660111988
PLA2G3,0.2838034224771664
PIM3,0.2837871606040479
LINC00511,0.283786049571319
KLHL13,0.28377801753065746
SLC25A38,0.2837457378300697
CCDC187,0.28373081861089877
SESN2,0.28370925435579797
VPS54,0.2836146740241598
SEMA3D,0.2835850865873478
STAT1,0.283504507720011
PHYH,0.2834309292508282
SCGB2B2,0.2834262637901105
DBR1,0.2833869421336142
DLGAP1-AS1,0.2833714454360709
ZNF681,0.28336088485688704
AMIGO1,0.2833505665334723
HCN3,0.28334369675993004
CDS2,0.2833424347522193
MYO1B,0.2833313921221416
FZD2,0.28332483903431344
SGTB,0.283315205478522
UBE2D3,0.283305042491986
ARL13B,0.28330078443353746
CTDSP1,0.2832880442874371
PROCA1,0.28328570503845074
RDX,0.2832693196044269
RAB3B,0.2832612576211134
ESR2,0.28308230180429333
HOMEZ,0.28308187741691554
PRELP,0.28306731070842694
NRIP2,0.2830569509858128
WWP1,0.28305147631722666
BARD1,0.2829806828391695
SLC25A23,0.28296758306026804
SPPL2A,0.28296242018578543
