,Malignant,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell
CACNB3,0.2510970320347009,0.1448656438555689,0.15319295295712987,0.2489958881433491,0.25327400883003637,0.13722325720145256,0.1512628690568615,0.2597463484361349
CACNB4,0.3501159196207202,0.26863730183470236,0.27828381090263216,0.2001043481068682,0.3251434050628502,0.15660442454803636,0.08305890311927638,0.2923907171570454
CACNG4,0.18296404348265916,0.17067515638759456,0.14517470919363387,0.13487978948758705,0.17025014648333142,-0.02733228480454329,0.07450654055070123,0.14519825227394184
CACTIN,0.28091318769186535,0.2110698509490961,0.1530094831516725,0.2751088123014713,0.27920271885725684,0.11224387557223957,0.16867162303819067,0.23323903928215164
CACUL1,0.25949689117985314,0.13390957650522806,0.1182441590657135,0.24988297400256881,0.2500081174818049,0.22472521951571087,0.10024413786717372,0.2430366202641138
CACYBP,0.2839367505210427,0.15336969544754345,0.13470481715381524,0.2847914212232719,0.2843061868232332,0.20593526923493638,-0.014299074915059285,0.11976293293237177
CAD,0.26792811512193976,0.23698662559477382,0.10075566863256202,0.2583210575064599,0.2648163726494379,0.09085854914686536,0.12374230365148307,0.21906936979351208
CAHM,0.12992910464233018,0.05762454642013265,0.15424823404383126,0.21748511555279593,0.12653490636508458,0.05201934319489963,0.0908546472405771,0.10948638562218026
CALCOCO1,0.20128632456501605,0.18202998210807647,0.07918358427006601,0.18588429781508603,0.18646704338315584,0.12634292952569606,0.028849315760296847,0.23265329783765043
CALCOCO2,0.2100080767184796,0.1776926175432793,0.08535053809972487,0.20311999148640805,0.20432566439987865,0.10541412694338208,-0.008771694188002593,0.14486218271202314
CALHM2,0.30715197964780444,0.15612696813770488,0.09799212794137774,0.23703668224741736,0.23766297099142403,0.09176670421155289,0.10851778508052726,0.2765348169757121
CALHM6,0.010269240543029972,0.19045723563600117,0.017927849027479164,0.044871735343661207,0.16492811912293415,0.18424917072002678,0.07741865939820876,0.1673234232377704
CALM1,0.1582936849127602,0.16262730730740393,0.13238190128421018,0.16440274457302428,0.15838648668493502,0.05593252543643721,0.024873678851762435,0.09402663166295556
CALM2,0.19222671829010998,0.20871009077982974,0.0375649008048275,0.1905825445769138,0.19344589764473827,0.09302269128120406,-0.026849043058911122,0.007589543827618341
CALM3,0.2251487973069055,0.1912634432569227,0.14926004370474655,0.22509157503892627,0.22846635976049154,0.15961063899738606,0.06591356240765311,0.12321346723691941
CALML3,0.313939721329043,0.18207633100766382,0.16717591121521921,0.025672090929345682,-0.005992915761381158,0.03376660937589094,0.2124350752400426,0.21236526208422024
CALML3-AS1,0.07389247113401431,0.11141494603771328,0.05719993989009531,0.08778993016353323,0.07798807560536539,0.0899567900684345,0.0974923955468128,0.19842357202193958
CALR,0.1349782714319925,0.14348463620845148,0.047922848090320394,0.1300660156434319,0.13691412764125507,0.1286946584367106,-0.07886998226838776,-0.018014384177020223
CALU,0.24134792017019083,0.18497642782021118,0.0587512476998605,0.24707664034176477,0.24904047142603541,0.098865139827276,0.0800323497592896,0.1280278475999005
CAMK1D,0.24341458071162708,0.2058365758610385,0.15311487313036193,0.26137100159191945,0.24876360637642464,0.11443364730534603,0.00496142324192955,0.24360937075390007
CAMK2A,0.35456059522297667,0.39535258004456714,0.38331423130967607,0.37113379763408344,0.4036353303361638,0.3673593229125031,0.24106852712398205,0.17408394032671354
CAMK2G,0.2253677288532904,0.25029172305672737,0.14088920263357554,0.21140263600396159,0.21941591899233653,0.12351419754305383,0.12536112892251022,0.23630306424788036
CAMK4,0.17817960039906022,0.2271754594323664,0.09978347701897446,0.23928271853210176,0.17004034383448588,0.11510491138987766,0.1546412370263703,0.2076409103071724
CAMKK1,0.23422890166515264,0.21417438621308368,0.15845411304963256,0.2384572617799598,0.23488226296401124,0.09426222607313278,0.0007578769073641455,0.19401436564516444
CAMKK2,0.2618305406871329,0.24332797510315196,0.10933745794648254,0.2561080566952784,0.2598505924263004,0.10514850815502699,0.033487000445647355,0.248921107372512
CAMKMT,0.29657907551040724,0.18079471443400325,0.14694867048042565,0.28400622498827177,0.28840142588758994,0.18575303057932707,0.03465837450570363,0.2715352046947257
CAMLG,0.21394239760031836,0.21027619040898093,0.14286418683222693,0.2107599226216783,0.20813891534477827,0.11760587492944934,-0.01379277745247059,0.1557364619532712
CAMSAP1,0.20496944055065044,0.21852359791809225,0.1460439541888238,0.19704940006677746,0.20789722411597497,0.11781892938983426,0.07437982025047801,0.1863815250213058
CAMSAP2,0.308135200973786,0.20707050448934675,0.1868307001551161,0.3043237342748992,0.30492811860248803,0.1254981677464124,0.08349985384868729,0.22743533465434906
CAMTA1,0.2637389872946638,0.2167913094865978,0.131595355320032,0.2645936586035664,0.2668374062360138,0.07159169854325881,0.12678916434712612,0.29235288548412586
CAMTA2,0.2670707858820573,0.13804803730796522,0.19904414807683288,0.25955912189249997,0.2618323305163687,0.1876530034436103,0.04980699619300927,0.23942512229355675
CAND1,0.19652617525216753,0.12977373152419658,-0.025241762993819437,0.19272599032914414,0.19797780527803052,0.07939982131443253,0.02988444044308497,0.1634967421991699
CAND2,0.3330396068920881,0.27157956421596524,0.34353027085335675,0.3375956885573519,0.27715640939768316,0.3357017983912992,-0.03237808984878925,0.3108876024521807
CANT1,0.2542621250035993,0.23137604283322813,0.03986892371133005,0.2508854159704331,0.2551834751433952,0.15089189401025271,0.12185779907377825,0.23377981347111615
CANX,0.1440318155276902,0.13092041910291805,0.025028254475744905,0.12247552039508573,0.13164768814953592,0.14846081577209305,-0.007630326576415307,0.1025404747936383
CAP1,0.1116601109204587,0.17276496759113785,0.01744520296303242,0.1036484953066743,0.10130487657848981,0.13227237363655253,0.024148022896247495,-0.019982251193312733
CAPG,0.19044937614144575,0.21717986176751405,0.04069357830653915,0.18322289031634695,0.1856489406432596,0.2211738233145592,0.19202927275223902,0.16765575241102912
CAPN1,0.18099931438438624,0.17252717775380302,0.02933371148668313,0.18551490234078416,0.18503397297869226,0.14425061934641348,-0.029356857872348274,0.08225646709445142
CAPN10,0.2780547956696307,0.19388609099917584,0.11725480263988101,0.27005803024989733,0.27202600514612213,0.22601825789688768,0.15975010349462887,0.2317225525031252
CAPN12,0.2918806480603539,0.1753372657896779,0.21325082500478237,0.2884251706562284,0.2611639048212604,0.21075071626284614,0.1189678472873353,0.2065396892606115
CAPN14,0.20211344269050693,0.24082429205947198,0.28499491887678363,0.2094514912875406,0.24884716003804683,0.27792850543090375,0.2704800855100729,0.08929860206931141
CAPN15,0.22839003851424766,0.18213929249470484,0.06659108220090716,0.2217644613989803,0.22680261147824082,0.1564183633082906,0.12852316339454845,0.28349274951028625
CAPN2,0.2227777799619539,0.23025097541227094,0.09924587729259261,0.21594462635298467,0.21908182874719628,0.07841062761041313,0.09627150090909067,0.08020608402049013
CAPN5,0.12334754657033022,0.0903746022836486,0.062105435622893286,0.10881443561689073,0.09190471689957794,0.04251996117224471,0.037536984195156414,0.1697714751532743
CAPN7,0.21434042304233414,0.13544154862251384,0.15500427426667715,0.21666193838826414,0.21719000811867736,0.13627227848792445,0.11714085193449977,0.2070464133892086
CAPNS1,0.21512147247788635,0.1705507510326833,0.14360308508214709,0.21878528754031581,0.21881981645378554,0.1063472672434248,0.015299169631024687,0.19622604635896057
CAPRIN1,0.13824266751628503,0.19115304605852934,-0.02471227034023698,0.13672764254500752,0.1383451058743422,0.046479631874446835,0.13185348339627315,0.10207478677590272
CAPRIN2,0.25299684816186196,0.1942887546906631,0.1263388130845574,0.2513534080320032,0.2536527364883143,0.11820091451330571,0.13656308111462778,0.23233040439299404
CAPS,0.29371121347327767,0.1781306838294685,0.0900770986816541,0.28741199046207694,0.289238583068814,0.044366668052658126,0.2191668936541625,0.26649475609468615
CAPS2,0.2189694707267383,0.2035506771682148,0.11736973271343315,0.22557833652440848,0.19347008082441797,0.16776949415674872,0.07535755740534407,0.2449215973451115
CAPZA1,0.21403183449897883,0.19825950287059196,0.04854425611341341,0.21921236462402557,0.2159652293497944,0.15768153066251378,0.012008435547141573,0.1155879866790912
CAPZA2,0.21880597035732244,0.1811706395999548,0.05443465451113015,0.22064579987881464,0.22112511225752088,0.05364792637368059,0.012827363832531155,0.13683443070776966
CAPZB,0.19766411748607599,0.17962187337747448,0.06742318551907367,0.1942074720295202,0.19191368794037528,0.1676682222693719,0.028650400341287494,0.05891550419352507
CARD10,0.47290300541253494,0.34531763081246264,0.4140929976007806,0.47732565378101327,0.40825722731963177,0.0024113024565226874,0.42980749013357183,0.24085919382913287
CARD11,0.14757117484527613,0.1601269398866176,0.0034029895221019345,0.04492685631107398,0.14116875211898025,0.15863750376729674,0.07308513137215553,0.2257308095994624
CARD16,0.16911807863073866,0.1627979831574228,0.1617151517864726,0.20063231266137405,0.18934613074449105,0.06700141236865627,0.095596337513341,0.22111846753384923
CARD19,0.21780289928157945,0.16687337247986223,0.06270353280852517,0.2249993533319462,0.22255404665141326,0.08746777211981135,0.15539158177443663,0.2594257682105567
CARD6,0.18584806495716555,0.23642983683858063,0.06572958215862823,0.2443794003313051,0.2069905052897021,0.15009400443301657,0.06674011547958235,0.2250280489874535
CARD8,0.22875003604020847,0.14194675428728412,0.06869803463385041,0.20490652746653668,0.22582249337907379,0.11140718253583781,0.03262102194361059,0.2122451284394953
CARD8-AS1,0.2251454043316804,0.18411728098794375,0.13602030785913247,0.13809765545901986,0.22552372297443207,0.09673126341509865,0.1077345937694865,0.2324145310646156
CARD9,0.10297442955981627,0.16214254664819291,-0.034570525356917355,0.20581650549414018,0.15107300311237998,-0.006363344676560965,0.006926564757066553,0.14561481469412874
CARF,0.2531033459032558,0.182017190045353,0.0842720903907973,0.2092658649941159,0.21657977558090358,0.22583013683539835,0.13914821807100108,0.34362965751671015
CARHSP1,0.1860143176824739,0.1664362112346986,0.17725020329779578,0.1807167395468572,0.18522826051290492,0.12220586939207274,0.1530056996540605,0.17692084884374815
CARM1,0.27427184493065115,0.23610615775391858,0.08867522687485666,0.2590980119814212,0.2650200410670421,0.1411009369539007,0.059267970291194225,0.30625579305926653
CARMIL1,0.24533814264520126,0.188953270816862,0.18165077214068043,0.23619429104280018,0.23548871977255387,0.13452323149141837,0.09968037772125697,0.22467015246780664
CARMIL2,0.1698646258391685,0.24668656591895957,0.0776450787811548,0.15622042948914905,0.2261955770116876,0.20269924431968592,0.05613662108163787,0.2352125385559382
CARNMT1,0.2641554931389003,0.23000871424472172,0.08474884683405205,0.25757606811260847,0.26395938225906074,0.13506288721474738,0.007726655296390884,0.2872800127910699
CARNS1,0.3595795662568769,0.23122753388335998,0.0975223542856873,0.45469779668624943,0.2378590897671603,0.2681128028666332,0.2529042463038831,0.2855091763113565
CARS1,0.26046215490196106,0.19927020087723818,0.14710629552768686,0.26394058665404313,0.2615054014870468,0.11528481356708992,0.12844230523752276,0.2141991043973654
CARS2,0.24292977542080751,0.20889584858577057,0.1124449633704838,0.24006959508907053,0.2432816346537209,0.10026251540415668,0.0748675198627584,0.1949892392771717
CASC3,0.20320313478502078,0.1810376537096667,0.08936374004138069,0.20732983059473845,0.2042568588032664,0.03735024416490921,0.12645683163064853,0.15523880100927825
CASD1,0.2812969329295136,0.1950424616813262,0.16626131420133047,0.2809202886415831,0.2801149914593942,0.1005975661564807,0.17133112644911672,0.21605329454320213
CASK,0.2075258959443548,0.15298012414873757,0.1504015615609014,0.20835649393069092,0.20692412503091512,0.09605826692142642,0.08587516033074459,0.15141063575586847
CASP1,0.13843161668645879,0.19706704722989982,0.18642667265065344,0.1446876247263399,0.14757996449365995,0.14906130273668428,0.00043828793824861426,0.030728745415873542
CASP10,0.15782462934452493,0.1614915921226825,0.16568733418125822,0.15249213542657572,0.16583644858993715,0.1500750892137497,0.12536875531012437,0.22722523935360192
CASP14,0.49728329916377,0.11770773630850768,0.27039242692230775,-0.09225846627755367,-0.07854971372761962,-0.00893980438454362,0.1478877664264276,0.31580256333967094
CASP2,0.2215346327103086,0.17677632703302418,0.09158431945571567,0.22672447821991415,0.23573464592184934,0.09864959974060007,0.059434009456717264,0.22462284738254767
CASP3,0.22229382627764457,0.21074419810888614,0.08817402011766905,0.21379145927195897,0.21538644845806165,0.05126508474413906,0.10250900134699281,0.12156721756453326
CASP4,0.17798680199040803,0.1682263171781092,0.23721843365916337,0.17472027041057542,0.1812234650512245,0.24214141574946665,0.01878955864320056,0.09793599628281016
CASP6,0.32144164895867744,0.23679274387534857,0.0841314095829705,0.3149479767349136,0.31204278876206176,0.13670613277922838,0.09358344936439776,0.2701431843548877
CASP7,0.19496196591438475,0.1773344253406855,0.1621106199184323,0.18533651324289116,0.190332759780841,0.08639953223668977,0.10974107741311614,0.25110047162070553
CASP8,0.19733499771462173,0.2068553443303116,0.08823255961684243,0.18740138186230726,0.19187459672273116,0.12034385332933424,0.09552122787760504,0.17292216374841257
CASP8AP2,0.20170363881908987,0.20518637985494645,0.1739320993182987,0.20441577790862203,0.2174422213257599,0.14619133437542683,0.09436953818238938,0.23941609571300485
CASQ1,0.3440530802010357,0.16187549047371105,0.31182393444461487,-0.1753891802853909,-0.17583484175892872,0.07838583216155573,-0.12205720287848654,0.209865953121537
CASS4,0.21075523092233583,0.14868477098050223,0.16703845012554303,0.21293986473124418,0.22057165904184953,0.11614017912663331,0.07538855446957667,0.2855582406808562
CAST,0.201516813054573,0.20776379884756027,0.06555258817431275,0.18698060228135788,0.19187677864122388,0.15434545228536578,0.035628345887956415,0.060625528244206806
CASTOR1,0.16179381887756414,0.12099609286145573,0.12228777733001334,0.16773261101914844,0.13518988820697048,0.03419567880123837,0.07341806375135239,0.18067827965924801
CASTOR2,0.26425909146639825,0.23202789841698743,0.04900036809156203,0.2569590034292642,0.2532828252850903,0.16125187340603278,0.041351796863550117,0.2868402110160908
CASZ1,0.1824399488649939,0.19448164384525232,0.06683970024973483,0.19268429026854986,0.2334324474863109,0.11599002291092866,0.14546506437877957,0.3206755410799525
CAT,0.25285558018754467,0.2183625379973881,0.014851046229668584,0.2502379361514259,0.2512836280798475,0.07514792285559124,0.11813284638511565,0.21345604869519685
CATSPER1,-0.004380049255522367,0.045725463989811956,0.025959106424647542,0.18949235019371094,0.0485538749778915,0.059071554550150465,-0.08941513195068865,0.020070913391476836
CATSPER2,0.15125432589557763,0.040507625212383026,0.03285486382488686,0.21725609120457196,0.2613814039823664,0.01407297298504231,0.1180494435667073,0.16252752863556044
CATSPERG,0.1621695462290299,0.18119316390573245,0.10265958750365652,0.1185027133341273,0.17735291671750197,0.3002349091562181,0.038052286553339705,0.13166448440251946
CAVIN1,0.2510544847244288,0.2543667185874549,0.12183336825150654,0.2508484256627294,0.2526695303344791,0.10962326924559217,-0.022412520706873128,0.2428428413005541
CAVIN2,0.07230456954479643,0.18641066432222286,0.08227747752591641,0.06321324840737057,0.045385952789448014,0.13560086698908955,0.05098971328781276,0.1860096410265618
CAVIN3,0.39685305926625264,0.36581340640445487,0.3481550323521634,0.4079718190022991,0.39375157009913125,0.009581094734506362,0.34130629915285327,0.3593735698980106
CBARP,0.27320485972065117,0.14692338274801842,0.1642543494615813,0.2313333885509096,0.2698139970717458,0.10510970681748708,0.03672511871120566,0.23994632369016344
CBFA2T2,0.19041896109436965,0.20616118755417603,0.14969767310868862,0.18783254669327115,0.18986464773758485,0.07062224526808612,0.09385982827712128,0.22624820342143356
CBFA2T3,0.21874671544391375,0.1663518694582298,0.18385420529642166,0.21982041469147962,0.18292274985869705,0.010766055672352032,0.04841084090945749,0.21201731543523222
CBFB,0.2625211376932245,0.2106837010030396,0.10615597995692201,0.26387436660947794,0.26153972582060236,0.19930927944604585,0.1058237892306401,0.21782715169842973
CBL,0.18341281567167594,0.09985300407201912,0.09500289270079479,0.17579351886882766,0.17795447896029087,0.09042461313387762,0.09931955540091006,0.14465773956965494
CBLB,0.2389066632623255,0.23482655234173827,0.11630260908018261,0.2296281593814273,0.2369413515859803,0.0636490548455943,0.045398646918599635,0.1912055968531255
CBLL1,0.22547857374295957,0.19796811533051967,0.1545646767576075,0.230291412544817,0.227680507218631,0.1324317591383458,0.09725268049286043,0.20392709870921435
CBR1,0.2818047225294106,0.19172793858408815,0.12573022647525012,0.28115502734994924,0.28419263537857065,0.10604111610813644,0.11514249992307331,0.19621809367536358
CBR3-AS1,0.26732902895157584,0.10415861449268957,0.135653175341441,0.1325279841315307,0.14592913681042155,0.16489816958073653,0.13988832276938856,0.18008852511849371
CBR4,0.21237282170931268,0.22642674268958451,0.11548482578710537,0.2195996061652964,0.2246825027839896,0.17087819754137817,0.16437366977875564,0.31104679536607144
CBX1,0.2846042060656852,0.2289980387562545,0.14232868722749029,0.2886802310925964,0.2865758722281402,0.0860921446250687,0.11011659141049356,0.25259248098606685
CBX3,0.24386247859889934,0.15853455670319283,0.10215858979051542,0.2373601271321732,0.23530407471960135,0.20024157983376964,-0.005181379632594364,0.17159439300741675
CBX4,0.2677139545257035,0.21663910947532758,0.034381813328364125,0.26142616304886823,0.2661046242064148,0.10019077451376651,0.006903522787272965,0.1518016124234089
CBX5,0.18979995232425773,0.24229039936091773,0.10440615856755359,0.18565028789870072,0.19098980334642546,0.049076464058301975,0.1303031053599143,0.10364569535094495
CBX6,0.250148121386031,0.1908908678344701,0.012076510412379674,0.2566461818325748,0.2514905589693821,0.11056827144798459,0.027466132422919353,0.18278187538566248
CBX7,0.21073822726755675,0.1924768155398801,0.037253149834160566,0.2052575981698262,0.19772070037061992,0.1748527321137756,0.01373312014483407,0.212395598040765
CBY1,0.3306536542179471,0.2346852073377092,0.11556981839375202,0.3185756373136423,0.322713675081086,0.0372950114372964,0.041445967522039,0.2889258703323564
CC2D1A,0.228659384549841,0.2030358265905298,0.07908077144637396,0.23019626673948032,0.23654965643191894,0.09829231236002132,0.04554694786225308,0.17798767857462605
CC2D1B,0.22290722236782584,0.2194172485639664,0.09758315779932587,0.2206675877471732,0.22278173179299832,0.10491614769845528,0.060594960398008456,0.16012910490629725
CCAR1,0.22825412253392027,0.19721518723761153,0.04765937491970868,0.2261011294329877,0.22914494078000353,0.11098696999602156,0.039348424015336704,0.16936479207580615
CCAR2,0.24864215174736967,0.2280787154888211,0.1755942552217304,0.25237106468216347,0.2548699514242984,0.1538602518102079,0.12559776664126943,0.14115804679804642
CCDC102A,0.2946824585193223,0.17678595362430144,0.14788892349126403,0.27730919046621716,0.28458823367452124,0.21937098796732,0.06353619811443958,0.28450586253384363
CCDC102B,0.16990672555431002,0.0972648871959801,0.12041317973311168,0.17630099849229264,0.16969616248731997,0.013942747701985602,0.11136332931699992,0.14935891514284388
CCDC106,0.3385524298968836,0.22849039798779083,0.09160535659184903,0.3286163272492783,0.3260498698580193,0.036248958614152074,0.04047871298811549,0.2956384170418377
CCDC107,0.2339266863910975,0.18956694605179455,0.09345343103128044,0.2308543699213228,0.2397242251668689,0.10329133704260611,0.13266909720199133,0.26979507675331077
CCDC112,0.2682629012611232,0.1541275781679137,0.16608207739159,0.2933670582362707,0.27659388569345056,0.07454473201882199,0.1997126562229914,0.2831094254350367
CCDC115,0.2692791227155244,0.22562711289807355,0.15311278297201378,0.25658851698771645,0.26080424867147634,0.12516118155206862,0.0769618176269374,0.23643097772951527
CCDC117,0.22992455480846866,0.17277930103546654,0.09177772713696604,0.22398090844051693,0.22381077181818246,0.08193317347015606,0.12039011029118599,0.2193355016770054
CCDC12,0.2523979982542351,0.22317687683737658,0.1290502458460547,0.24293136782159264,0.25242938745975074,0.15550787609589603,0.07614825724746244,0.1958957629369614
CCDC120,0.23873593534653983,0.18992981557236774,0.033789520551291814,0.23938970105738067,0.24049957988887918,0.1824174416458678,0.3721356484739578,0.24598057629881573
CCDC121,0.26272657578552755,0.20185192657363032,0.07629793780154466,0.31135362773990033,0.21619750476260619,0.02038573348957575,0.1505329488022691,0.2967545391486906
CCDC122,0.122569997136864,0.17401810784884578,0.20623963427573883,0.1295588725912013,0.12213466308792106,0.2439026258515649,0.164681500707661,0.1748315419866494
CCDC124,0.28640510565746113,0.17204264165489425,0.15357321814281202,0.28217510943282076,0.281374308094904,0.12651386195812345,0.11133908796596023,0.20975243423431406
CCDC125,0.15558684718923155,0.19924075755451706,0.14797265166969378,0.1514417491064955,0.23425367791393892,0.04250474474906585,0.06091224192586097,0.22419951486308742
CCDC126,0.28206308352578396,0.20357766175609268,0.16516156537115687,0.2868104743327294,0.2798937187199726,0.10909415709412708,0.15794525391005818,0.3467708557685749
CCDC127,0.31378851907718924,0.21103804359374415,0.10396315711483055,0.3154002534976565,0.3193780741468293,0.12299414730689959,0.1315775005550481,0.19824878511268726
CCDC13,0.06111152304261613,0.01746281165406318,0.1399431343810284,0.19203717886517646,0.15609726059336315,0.03993809938598164,0.026905240295857516,0.11146963818209775
CCDC134,0.3028437771834636,0.20249810241205252,0.06352361713132484,0.2989793902205342,0.2977002811799959,0.06080961516766513,0.3424228319893819,0.270931754499508
CCDC136,0.27241303956603713,0.19558886202246972,0.05422666573802842,0.30109262249679736,0.36059314247430546,0.12277381394749819,0.05779681795636865,0.3218993384888228
CCDC137,0.2589182453418298,0.21601993712923037,0.04113438510452142,0.25733358549434837,0.2602351785729467,0.16543810477807833,0.07742360244976358,0.27514334799123297
CCDC138,0.24703647752203775,0.21439353328850178,0.10053015067552137,0.24020369711250383,0.24900199203958961,0.09893080957123682,0.1423586638364332,0.2152332336015478
CCDC14,0.22008501058507685,0.20948803250510178,0.11390608408630679,0.22299005933838445,0.22343038934807158,0.11717650460780701,0.15271690257550236,0.27956590109652973
CCDC142,0.2708304474492605,0.20492418484176317,0.15308570679148648,0.2753390613575965,0.27443081743414466,0.1412534000463148,0.10623978649057852,0.3070360283669509
CCDC144A,0.10282092342385891,0.11259936561766486,0.0709617649783418,0.09960151335097955,0.09513939691948206,0.017615620148799888,0.02938168561266404,0.12959301173350862
CCDC146,0.17250546737763608,0.1661053767793781,0.07354063132824484,0.18708887151504897,0.17213575540824058,0.018035005276872317,0.08029590946156791,0.211090828291496
CCDC152,0.24087135647515004,0.1443367797891811,0.09161348481736349,0.05151085913050908,0.21861653564071518,0.12114565159140105,0.14820539852348194,0.11481784270147236
CCDC157,0.3458480845808028,0.2077111879726931,0.13536954050372932,0.3307589683454107,0.2910913386727681,0.17032209574462848,0.04046854902225688,0.30112724651521483
CCDC159,0.22357030014332177,0.19127741739036352,0.13245493139526504,0.203431391178518,0.21746752644508074,0.11376724668322474,0.05790687715375191,0.20475000092631027
CCDC163,0.2920547230087177,0.11017448618713556,0.3623593172779508,0.2505225213293036,0.24527469885508194,0.07947613868346792,0.052678054623155585,0.32446793274669433
CCDC167,0.2830927350913989,0.14742432210246037,0.07345050132950232,0.28153072714393895,0.28536280955971977,0.1205261163888441,0.14319976502684667,0.19880897710911558
CCDC168,0.23468383236741525,0.08921792391438164,0.18264322037787767,0.26538109251873926,0.2889686376796499,0.2265704547109942,0.08228059048734103,0.28902312557547133
CCDC174,0.20593065725134124,0.1885559333402984,0.11498286471452018,0.2036858499716589,0.20061468805410912,0.11244638365269803,0.09103232081929011,0.24373570491517524
CCDC18,0.17250416053455933,0.2007167502847044,0.046578532181350774,0.21858927718627247,0.22095070702071676,0.05561754462663392,0.03467301511909835,0.25864361742852854
CCDC18-AS1,0.20189366942689954,0.17444223866229794,0.055193126952012714,0.20443641996077655,0.21042222495260335,0.1062170436822504,0.0746508370943931,0.21853342784779195
CCDC183,0.23172697369574735,0.1654924070673196,0.2565862885022374,0.22265195776421864,0.2525825954346986,0.3241935620371795,0.06854047672823585,0.18459787804371375
CCDC183-AS1,0.23020018915404106,0.25486778515616143,0.33590496236726225,0.3948836444869495,0.3066557235040033,0.3124273292615084,0.2416575770883153,0.1768567468384197
CCDC184,0.1929745589808118,0.16882421658762534,0.15250395870393793,0.2813192337606376,0.2763583370506623,0.15864763542470445,0.08158165783158468,0.2957565879178199
CCDC186,0.19303172447785674,0.21249149389982658,-0.014210532113355639,0.18044248988914477,0.17953478100701867,0.09762503410849314,0.07810228843971138,0.2354840287642867
CCDC191,0.20163012222049914,0.17296352074246124,0.10873027637179951,0.18701059980732862,0.21774521468320704,0.0895698817624788,0.11739479111222048,0.2545053985174017
CCDC22,0.2953487126532738,0.1949082451586014,0.08690837523459324,0.28748469443647523,0.2941496173494918,0.08007566902225245,0.08260361405503108,0.2593119663088341
CCDC25,0.21681759438644657,0.23716465120987612,0.15247724975108864,0.2200783579098491,0.22129188864722896,0.11014779032810243,0.05748499278997892,0.2638080828000262
CCDC28A,0.29472781350149263,0.1986891734337869,0.08231483533485169,0.29509013464693346,0.3006297234759105,0.06903113985797057,0.07628654517628897,0.25882155056334394
CCDC28B,0.25765293074201057,0.27171579586214634,0.0976132784277924,0.2772553441796341,0.2894903227329561,0.12993452685802448,0.13790946963600373,0.3060082076870992
CCDC30,0.15225063315512707,0.22045115436284107,0.1792701201360322,0.18145599920520017,0.16098488902020147,0.06878493928133156,0.08054310827818335,0.23671377325514706
CCDC32,0.31976185506887167,0.1674572854718303,0.11059810795974581,0.3081096314851818,0.3112295993054829,0.15752090061686835,0.10446624136864943,0.30726634694112726
CCDC34,0.41181383640921015,0.25532567710654974,0.07206872194219544,0.32367941516898474,0.3617656371276775,0.1329331576761983,0.35569226348671057,0.2910172146327408
CCDC40,0.21589492802358207,0.2342605355612106,0.1736150803275858,0.21908054311089997,0.212288174726975,0.019849461799405863,0.10016540033564297,0.05845357282864774
CCDC43,0.2644553600655491,0.257413258726256,0.1230096550799078,0.2642220549289625,0.2651783621322245,0.08914330261156352,0.11522864365396059,0.3080342887252586
CCDC47,0.22857310650626442,0.2432596252850913,0.009459243384909412,0.2288951286683066,0.22859999617723434,0.15595759841956616,0.07668364528861743,0.21986813034657646
CCDC50,0.2305891846171465,0.17072483307043654,0.0788588195351761,0.24161337299814223,0.24142414382743593,0.06528090723074412,0.17045250530571926,0.27536536246003374
CCDC51,0.2716600018931637,0.22880596924900992,0.16866896049729113,0.2706813880121474,0.27896076872878817,0.14970458689930166,0.15574916943349015,0.2764276150790636
CCDC57,0.23413932584707414,0.20892754753248072,0.08250700893953566,0.24030748648443612,0.2300185513068311,0.006348479557717027,0.05215134923555655,0.21365382356029763
CCDC59,0.2767928571437955,0.2258246108256968,0.13362912523076503,0.2832837297528695,0.2805239012355062,0.12049976390702573,0.07603315760195455,0.2099918378320611
CCDC6,0.18663638203449412,0.20604941998010565,0.04713400567958404,0.17974719014061302,0.1825956698468318,0.1283322194132799,0.07112496200008456,0.15931253999903278
CCDC61,0.23377333111645768,0.21582518641486167,0.11373122518211691,0.2250654425599849,0.2309774310276155,0.18121512626432548,0.09885277014969981,0.27066993315474913
CCDC66,0.20120298518993054,0.18189267950931542,0.16357420792786984,0.19866779899422493,0.20003348951238728,0.09407327626760231,0.20316709512613731,0.21237325361273546
CCDC69,0.1205650695564226,0.19992499559546248,0.029807446352117295,0.10308658311333234,0.09456751298635006,0.12779246837686836,0.09259390577540454,0.18186871596294035
CCDC7,0.26943675889108487,0.0912884692958264,0.05244860753620343,0.15370423722802062,0.16986841675155379,0.234268203722096,0.07290154808626811,0.29502393186380876
CCDC71,0.21379071910100467,0.25224859765430224,0.0788178507317233,0.2103835230916573,0.21419206488037731,0.08322926657818733,0.30240225607753557,0.280790393590824
CCDC71L,0.15500941767887685,0.1800201429095006,0.1224613957147984,0.13217797662681174,0.13989847550737528,0.10081863431331942,0.09292435393792263,0.20021953649635793
CCDC77,0.30611556500983284,0.21667764883770196,0.09352147485416965,0.30466212541151,0.30789428657179946,0.0982986404510036,0.2162216598329365,0.3022245613077643
CCDC80,0.21472196287394268,0.23207044928578008,0.14771508892015917,0.23230217958848143,0.23426020573125864,0.023846236098864066,0.04895546191416409,0.31170539395709385
